uniprot_id	mean_plddt	median_plddt	min_plddt	max_plddt	very_high_conf_pct	high_conf_pct	low_conf_pct	very_low_conf_pct	quality_grade	residue_count	alphafold_version
A0A0K0K1G8	91.77	97.44	55.75	98.88	81.0	8.7	10.3	0.0	Excellent	919	v6
A0A0K2S4Q6	73.52	80.06	25.83	97.75	36.2	20.3	28.7	14.8	Good	1528	v6
A0A0M3HER8	75.88	89.88	24.77	98.19	49.8	15.8	9.5	24.9	Good	4403	v6
A0A0U1RQE8	90.28	95.12	46.5	98.44	73.9	17.6	4.8	3.7	Excellent	2426	v6
A0A0U1RQF7	47.9	46.72	36.66	63.91	0.0	0.0	32.7	67.3	Poor	942	v6
A0A0U1RQG5	52.46	50.75	36.06	87.19	0.0	6.9	44.7	48.4	Medium	2462	v6
A0A0U1RQI7	57.76	62.81	21.62	93.75	1.8	28.7	39.5	30.1	Medium	7787	v6
A0A0U1RQS6	57.59	57.53	37.41	78.56	0.0	13.4	60.8	25.8	Medium	1203	v6
A0A0U1RR11	70.33	73.88	30.22	98.5	31.3	25.4	14.5	28.8	Good	2100	v6
A0A0U1RR37	64.03	60.22	33.28	92.56	5.2	35.7	33.3	25.8	Medium	1427	v6
A0A0U1RRA0	71.02	67.31	41.12	95.94	20.2	25.5	50.8	3.5	Good	486	v6
A0A0U1RRE5	69.11	68.94	48.12	86.62	0.0	48.5	48.7	2.8	Medium	493	v6
A0A0U1RRI6	73.03	79.19	30.53	98.31	41.8	18.1	13.2	26.9	Good	2097	v6
A0A0U1RRK4	65.64	64.94	36.5	90.5	2.1	36.5	54.2	7.2	Medium	751	v6
A0A0U1RRL7	69.77	73.31	43.81	89.94	0.0	57.1	32.0	10.9	Medium	543	v6
A0A0U1RRN3	68.6	65.19	52.78	92.12	9.8	28.8	61.4	0.0	Medium	490	v6
A0A0X1KG70	87.89	90.88	36.81	98.44	56.7	38.3	3.6	1.4	Good	2488	v6
A0A140TA62	77.71	91.81	27.73	98.56	57.1	10.7	6.9	25.3	Good	3446	v6
A0A140TA64	34.31	32.94	24.55	50.44	0.0	0.0	0.5	99.5	Poor	1483	v6
A0A140TA67	38.23	36.81	25.33	55.34	0.0	0.0	8.1	91.9	Poor	1225	v6
A0A183	63.86	65.5	43.12	74.81	0.0	21.5	75.1	3.3	Medium	627	v6
A0A191URJ7	75.48	91.19	32.41	98.38	52.8	10.0	9.6	27.6	Good	2807	v6
A0A1B0GTB2	82.22	91.38	40.56	97.25	52.0	17.3	28.5	2.1	Good	375	v6
A0A1B0GTC6	70.04	68.12	49.59	91.5	6.8	38.6	53.5	1.1	Good	731	v6
A0A1B0GTD5	75.14	82.06	35.31	96.31	14.1	57.1	16.9	11.9	Good	1105	v6
A0A1B0GTH6	44.73	38.78	25.22	91.31	1.0	10.9	9.6	78.5	Poor	5757	v6
A0A1B0GTH9	87.1	92.44	46.97	97.38	66.5	18.7	13.6	1.2	Good	865	v6
A0A1B0GTI1	66.54	62.94	42.34	98.44	14.3	17.5	54.8	13.4	Medium	1451	v6
A0A1B0GTI8	82.55	86.38	52.34	95.31	33.0	51.8	15.2	0.0	Good	1502	v6
A0A1B0GTJ6	52.05	50.53	29.75	78.94	0.0	8.1	45.3	46.6	Medium	2627	v6
A0A1B0GTK4	64.86	57.81	30.19	96.56	27.2	16.8	20.8	35.1	Medium	1443	v6
A0A1B0GTK5	64.17	58.38	44.38	91.88	2.1	31.9	49.7	16.3	Medium	612	v6
A0A1B0GTL2	71.16	82.5	28.5	95.44	27.1	35.6	10.6	26.7	Good	1471	v6
A0A1B0GTQ1	87.72	90.12	49.91	98.94	51.1	43.1	5.5	0.3	Good	3532	v6
A0A1B0GTQ4	72.15	74.44	43.94	91.0	2.4	61.5	34.6	1.5	Good	673	v6
A0A1B0GTR0	54.62	55.41	30.17	75.88	0.0	12.2	53.3	34.5	Medium	1289	v6
A0A1B0GTR3	69.5	70.19	45.59	91.12	2.3	50.0	40.3	7.5	Medium	842	v6
A0A1B0GTR4	53.52	54.12	39.44	67.56	0.0	0.0	68.4	31.6	Medium	817	v6
A0A1B0GTS1	65.97	57.38	32.66	97.75	29.0	8.6	28.8	33.5	Medium	2608	v6
A0A1B0GTU1	56.23	47.38	32.06	94.81	8.5	17.1	18.2	56.2	Medium	6227	v6
A0A1B0GTU2	80.09	80.62	57.34	98.0	40.9	29.1	30.0	0.0	Good	470	v6
A0A1B0GTW7	73.73	85.12	24.14	97.69	35.2	33.1	8.0	23.7	Good	5994	v6
A0A1B0GTY4	65.84	61.19	38.19	94.88	13.2	23.2	41.5	22.1	Medium	1471	v6
A0A1B0GTZ2	68.5	73.62	33.84	96.62	21.4	32.0	14.8	31.8	Medium	2412	v6
A0A1B0GU29	64.2	58.19	36.78	97.62	13.7	14.6	57.3	14.4	Medium	1168	v6
A0A1B0GU33	60.13	58.56	48.69	75.62	0.0	11.3	87.3	1.4	Medium	566	v6
A0A1B0GU71	86.17	92.5	51.0	98.75	57.4	18.4	24.2	0.0	Good	822	v6
A0A1B0GUA5	61.35	53.81	32.16	97.5	16.8	11.0	47.8	24.4	Medium	766	v6
A0A1B0GUA6	64.8	58.09	39.62	98.75	18.3	15.1	40.6	26.0	Medium	1527	v6
A0A1B0GUA7	71.09	69.25	38.66	96.5	24.5	24.3	40.1	11.1	Good	1322	v6
A0A1B0GUA9	59.64	58.03	38.56	87.56	0.0	15.6	68.9	15.5	Medium	1639	v6
A0A1B0GUC4	70.27	68.19	43.22	90.81	2.9	34.1	61.9	1.1	Good	627	v6
A0A1B0GUI7	67.59	65.56	41.69	85.5	0.0	45.3	49.7	5.0	Medium	684	v6
A0A1B0GUJ8	79.55	91.62	37.94	97.31	59.5	5.9	23.8	10.8	Good	1604	v6
A0A1B0GUQ0	63.02	57.62	43.31	90.12	1.3	30.4	50.1	18.2	Medium	615	v6
A0A1B0GUS0	64.44	59.91	34.34	98.38	21.3	12.0	38.0	28.7	Medium	1682	v6
A0A1B0GUS4	93.77	94.75	66.31	97.94	91.1	7.5	1.4	0.0	Excellent	1259	v6
A0A1B0GUT2	58.33	55.56	36.62	87.19	0.0	19.4	51.3	29.3	Medium	820	v6
A0A1B0GUU1	82.18	89.56	21.83	98.06	47.9	35.3	6.6	10.1	Good	5105	v6
A0A1B0GUV1	60.71	60.28	36.78	82.94	0.0	23.7	56.7	19.6	Medium	582	v6
A0A1B0GUV7	52.86	52.53	31.64	75.69	0.0	8.2	44.7	47.1	Medium	977	v6
A0A1B0GUV8	86.15	92.5	36.41	98.38	59.4	23.2	13.7	3.6	Good	1426	v6
A0A1B0GUW6	39.73	36.91	25.95	97.81	3.3	1.2	3.0	92.5	Poor	9046	v6
A0A1B0GUW7	78.14	82.25	45.59	95.38	25.9	40.7	31.4	2.0	Good	452	v6
A0A1B0GUX0	79.65	85.56	43.69	96.69	36.3	36.3	22.4	5.0	Good	1437	v6
A0A1B0GUY1	41.77	39.19	26.5	86.69	0.0	6.6	6.5	86.9	Poor	2093	v6
A0A1B0GUZ9	71.36	73.75	40.22	92.69	18.4	38.1	26.4	17.1	Good	375	v6
A0A1B0GV03	73.47	80.06	25.23	97.94	20.0	45.0	16.1	18.8	Good	5265	v6
A0A1B0GV22	63.56	57.69	43.69	90.56	2.1	32.5	51.1	14.3	Medium	615	v6
A0A1B0GV85	58.74	43.44	27.38	98.69	26.6	10.0	5.1	58.3	Medium	3997	v6
A0A1B0GV90	80.14	88.75	45.38	98.19	47.6	15.0	33.8	3.6	Good	420	v6
A0A1B0GV96	60.52	59.34	46.0	82.44	0.0	18.9	73.8	7.3	Medium	381	v6
A0A1B0GVB3	65.14	61.34	33.75	93.12	3.8	37.3	38.8	20.2	Medium	2147	v6
A0A1B0GVD1	74.64	85.38	29.22	95.12	33.5	29.9	21.1	15.5	Good	1147	v6
A0A1B0GVG4	81.36	94.5	40.66	98.69	53.8	13.6	19.8	12.8	Good	1747	v6
A0A1B0GVG6	61.18	57.91	36.62	94.5	5.6	12.2	70.8	11.5	Medium	985	v6
A0A1B0GVH4	59.52	59.56	25.2	87.19	0.0	43.2	22.4	34.4	Medium	1799	v6
A0A1B0GVH6	52.75	48.34	31.47	96.44	5.8	6.3	29.8	58.1	Medium	2639	v6
A0A1B0GVH7	61.77	60.38	21.52	96.0	14.4	29.4	18.4	37.8	Medium	4196	v6
A0A1B0GVK7	80.64	89.12	37.72	97.0	49.1	20.3	27.3	3.3	Good	729	v6
A0A1B0GVM5	62.73	62.22	51.38	76.62	0.0	13.6	86.4	0.0	Medium	477	v6
A0A1B0GVM6	64.33	64.88	35.22	87.31	0.0	36.9	44.5	18.6	Medium	980	v6
A0A1B0GVN3	54.22	50.0	32.19	91.5	1.1	19.1	30.1	49.7	Medium	2126	v6
A0A1B0GVQ0	67.18	59.38	43.88	98.0	22.7	10.1	56.1	11.1	Medium	675	v6
A0A1B0GVQ3	64.48	55.34	37.38	98.31	23.5	10.3	33.9	32.2	Medium	1365	v6
A0A1B0GVR7	79.68	91.62	45.0	98.69	50.3	9.0	39.7	1.1	Good	759	v6
A0A1B0GVS7	52.85	53.34	30.33	84.38	0.0	11.9	46.4	41.7	Medium	1490	v6
A0A1B0GVT2	64.65	56.81	39.91	97.44	22.2	11.8	40.7	25.3	Medium	712	v6
A0A1B0GVV1	67.53	56.91	41.88	97.5	21.6	15.7	55.1	7.6	Medium	661	v6
A0A1B0GVX0	63.6	63.88	41.38	79.75	0.0	22.4	70.3	7.3	Medium	575	v6
A0A1B0GVY2	37.91	34.47	24.86	60.75	0.0	0.0	16.8	83.2	Poor	1188	v6
A0A1B0GVY4	66.26	53.97	44.19	96.62	22.2	14.9	49.9	12.9	Medium	589	v6
A0A1B0GVY7	68.26	80.81	22.34	97.44	38.6	19.3	7.7	34.3	Medium	4999	v6
A0A1B0GVZ2	83.54	93.56	44.34	98.0	58.0	18.0	16.0	8.1	Good	683	v6
A0A1B0GVZ6	66.14	62.78	30.03	98.62	17.5	10.7	53.7	18.0	Medium	1587	v6
A0A1B0GVZ9	82.45	88.0	35.69	95.75	39.0	43.4	12.4	5.2	Good	1578	v6
A0A1B0GW15	81.0	86.38	39.97	96.38	39.8	35.2	23.1	1.9	Good	640	v6
A0A1B0GW35	89.19	95.56	40.91	98.69	72.7	15.4	6.7	5.1	Good	1424	v6
A0A1B0GW54	75.68	73.38	46.59	98.19	41.1	13.1	43.2	2.6	Good	419	v6
A0A1B0GW64	62.22	58.28	41.5	98.12	10.9	7.2	65.3	16.5	Medium	997	v6
A0A1B0GWB2	58.48	57.34	33.06	89.88	0.0	14.9	64.5	20.6	Medium	1891	v6
A0A1B0GWG4	67.49	59.5	43.03	98.0	24.9	12.0	46.8	16.3	Medium	718	v6
A0A1B0GWH4	65.49	59.44	27.67	98.19	28.5	10.2	24.5	36.8	Medium	2606	v6
A0A1B0GWH6	97.6	98.38	90.19	98.81	100.0	0.0	0.0	0.0	Excellent	208	v6
A0A1B0GWI6	47.95	44.5	32.62	97.62	5.0	1.6	16.9	76.4	Poor	3880	v6
A0A1B0GWK0	77.74	80.75	29.58	92.56	7.8	71.1	15.5	5.6	Good	1073	v6
A0A1B0GX31	90.94	97.38	48.16	98.69	82.4	1.4	15.3	0.9	Excellent	902	v6
A0A1B0GX49	91.98	97.5	57.41	98.88	82.0	3.6	14.4	0.0	Excellent	860	v6
A0A1B0GX51	90.07	96.69	46.62	98.56	80.1	3.0	16.0	0.9	Excellent	896	v6
A0A1B0GX56	91.06	97.25	57.94	98.75	80.4	3.3	16.3	0.0	Excellent	912	v6
A0A1B0GX68	88.76	94.5	53.0	97.88	72.6	11.4	16.0	0.0	Good	944	v6
A0A1B0GX78	90.87	96.31	56.22	98.5	77.5	13.3	9.2	0.0	Excellent	904	v6
A0A1B0GX95	83.33	91.5	40.03	97.75	61.4	11.6	23.1	3.9	Good	889	v6
A0A1B0GXF2	88.82	96.5	44.97	98.5	77.7	4.2	16.7	1.4	Good	878	v6
A0A1W2PNU3	49.58	48.66	33.03	74.12	0.0	1.3	40.6	58.0	Poor	2143	v6
A0A1W2PP81	72.42	82.69	33.16	97.81	46.8	4.4	20.7	28.1	Good	1508	v6
A0A1W2PP97	64.86	60.53	37.75	92.81	8.4	28.2	46.7	16.7	Medium	922	v6
A0A1W2PPD8	67.22	83.56	23.17	98.88	45.5	10.8	2.2	41.4	Medium	4995	v6
A0A1W2PPE2	71.99	82.81	33.22	97.69	46.5	5.3	17.2	31.0	Good	1509	v6
A0A1W2PPE3	48.36	48.03	29.8	70.06	0.0	0.6	39.5	59.9	Poor	1430	v6
A0A1W2PPF3	58.91	47.72	28.64	96.88	22.3	14.5	9.2	54.0	Medium	2853	v6
A0A1W2PPG7	71.75	71.62	39.59	94.31	19.7	35.2	31.6	13.6	Good	804	v6
A0A1W2PPH5	71.4	74.44	33.34	98.0	45.0	5.6	18.4	31.0	Good	1530	v6
A0A1W2PPK0	51.33	41.28	26.11	98.19	17.3	1.8	9.8	71.1	Medium	3174	v6
A0A1W2PPL8	70.61	80.0	30.27	97.56	40.4	11.1	21.1	27.5	Good	1518	v6
A0A1W2PPM1	50.79	41.34	29.39	98.25	15.9	2.3	10.0	71.7	Medium	3209	v6
A0A1W2PPW3	72.19	76.94	31.97	98.19	44.3	9.3	18.8	27.6	Good	1520	v6
A0A1W2PQ09	71.17	74.06	33.94	97.88	45.3	6.0	16.5	32.2	Good	1548	v6
A0A1W2PQ27	94.71	97.06	31.84	98.94	89.8	8.4	0.8	1.0	Excellent	1574	v6
A0A1W2PQ64	94.59	97.06	32.38	98.94	88.7	9.5	0.8	1.0	Excellent	1569	v6
A0A1W2PQ72	69.97	79.38	31.7	98.31	38.8	14.1	11.4	35.6	Medium	2788	v6
A0A1W2PQ73	59.64	48.34	32.69	97.38	23.0	4.9	19.6	52.5	Medium	2676	v6
A0A1W2PQC6	94.84	97.12	32.28	98.94	90.4	7.8	0.8	1.0	Excellent	1573	v6
A0A1W2PQD8	94.43	96.94	31.92	98.94	88.5	9.7	0.8	1.0	Excellent	1567	v6
A0A1W2PQF6	94.86	96.5	45.25	98.62	91.5	7.1	1.1	0.3	Excellent	1523	v6
A0A1W2PQJ5	94.89	97.06	45.91	98.94	89.8	8.8	0.9	0.5	Excellent	1568	v6
A0A1W2PQL4	67.9	73.5	23.31	96.5	34.5	22.7	12.7	30.1	Medium	3118	v6
A0A1W2PQM1	77.07	86.38	29.59	97.88	44.2	23.4	17.3	15.0	Good	2295	v6
A0A1W2PQU2	80.66	81.94	66.12	87.31	0.0	95.1	4.9	0.0	Good	608	v6
A0A1W2PR19	93.73	96.38	39.0	98.88	84.8	12.1	2.1	0.9	Excellent	1966	v6
A0A1W2PR48	72.89	91.12	21.52	98.25	53.8	13.0	2.3	30.9	Good	3429	v6
A0A1W2PR64	72.21	82.25	32.88	97.75	46.4	5.3	19.6	28.7	Good	1510	v6
A0A1W2PR75	94.9	96.94	39.0	98.88	90.9	7.7	0.4	1.0	Excellent	1572	v6
A0A1W2PR82	64.66	59.66	32.59	97.25	14.7	22.5	33.5	29.3	Medium	2058	v6
A0A1W2PR95	80.63	88.56	30.31	97.94	45.2	30.2	17.4	7.2	Good	2754	v6
A0A1W2PRE2	61.6	63.31	46.59	74.62	0.0	13.4	76.9	9.7	Medium	628	v6
A0A1W2PRG0	93.93	96.44	61.34	98.88	84.7	13.8	1.5	0.0	Excellent	1979	v6
A0A1W2PRN1	77.05	86.06	35.09	98.56	45.1	15.9	22.3	16.7	Good	1901	v6
A0A1W2PRN6	72.28	79.19	32.66	98.12	46.7	5.5	19.2	28.6	Good	1519	v6
A0A1W2PRP0	68.41	64.25	33.94	97.69	27.8	13.9	38.0	20.3	Medium	1834	v6
A0A1W2PRS3	94.45	95.88	54.12	98.56	88.8	10.5	0.7	0.0	Excellent	1533	v6
A0A1W2PRV1	72.09	81.94	33.25	97.5	45.5	5.8	19.9	28.8	Good	1509	v6
A0A1W2PS18	63.85	61.88	31.25	91.75	4.2	35.3	29.8	30.7	Medium	1118	v6
A0A286YEU6	72.96	76.06	35.88	95.0	14.2	44.8	31.8	9.2	Good	2399	v6
A0A286YEV6	40.72	41.53	27.55	50.97	0.0	0.0	1.6	98.4	Poor	638	v6
A0A286YEX9	40.15	40.19	28.94	48.97	0.0	0.0	0.0	100.0	Poor	651	v6
A0A286YEY9	40.12	40.81	25.41	48.94	0.0	0.0	0.0	100.0	Poor	560	v6
A0A286YF01	40.69	41.12	27.42	48.09	0.0	0.0	0.0	100.0	Poor	581	v6
A0A286YF18	65.77	63.22	35.97	96.0	8.1	25.2	54.4	12.3	Medium	1138	v6
A0A286YF46	42.07	42.91	28.12	50.0	0.0	0.0	0.8	99.2	Poor	531	v6
A0A286YF58	59.02	57.41	35.09	88.0	0.0	18.5	56.5	25.1	Medium	2744	v6
A0A286YF60	41.83	42.28	28.91	49.66	0.0	0.0	0.0	100.0	Poor	618	v6
A0A286YF77	41.67	41.94	30.62	50.19	0.0	0.0	0.6	99.4	Poor	644	v6
A0A286YFB4	40.28	39.66	27.86	49.44	0.0	0.0	0.0	100.0	Poor	704	v6
A0A286YFG1	40.29	41.06	26.95	50.84	0.0	0.0	0.9	99.1	Poor	660	v6
A0A286YFK9	76.97	84.38	46.56	96.5	32.4	28.5	34.9	4.2	Good	407	v6
A0A2R8Y2Y2	56.07	53.66	32.38	82.94	0.0	19.1	38.2	42.7	Medium	1436	v6
A0A2R8Y4L2	73.41	89.06	31.81	97.88	49.6	10.4	5.1	35.0	Good	2419	v6
A0A2R8Y4L6	88.61	94.06	35.34	98.69	73.1	17.6	4.3	5.0	Good	2560	v6
A0A2R8Y4M2	87.25	93.25	53.0	96.88	58.3	30.7	11.0	0.0	Good	345	v6
A0A2R8Y4M4	61.93	63.34	26.31	95.75	8.8	15.1	51.5	24.6	Medium	1567	v6
A0A2R8Y4Y8	72.93	85.88	33.91	98.31	45.1	14.8	8.6	31.5	Good	1295	v6
A0A2R8Y556	77.96	79.19	57.44	88.81	0.0	82.0	18.0	0.0	Good	233	v6
A0A2R8Y619	84.34	96.0	39.22	97.56	72.5	3.0	12.9	11.7	Good	944	v6
A0A2R8Y747	51.76	51.06	36.22	74.31	0.0	0.6	55.0	44.3	Medium	1110	v6
A0A2R8Y7D0	77.23	83.69	37.66	92.06	11.8	56.4	26.3	5.5	Good	975	v6
A0A2R8Y7Y5	55.47	51.62	37.25	90.62	0.3	16.3	39.2	44.1	Medium	1734	v6
A0A2R8YCJ5	74.73	71.69	42.88	98.12	30.5	20.5	46.9	2.1	Good	653	v6
A0A2R8YCY7	94.29	96.0	48.69	98.5	88.7	10.0	1.1	0.3	Excellent	1536	v6
A0A2R8YD15	85.87	88.5	59.12	93.62	29.8	67.6	2.7	0.0	Good	299	v6
A0A2R8YE69	69.4	82.56	26.61	97.88	44.0	11.3	6.9	37.8	Medium	6192	v6
A0A2R8YED5	89.1	91.94	36.25	98.38	62.6	33.1	2.1	2.2	Good	2383	v6
A0A2R8YEH3	86.2	90.19	34.75	98.5	50.4	37.3	10.8	1.6	Good	2416	v6
A0A2R8YFL7	70.78	76.44	31.39	97.62	36.4	22.4	11.7	29.5	Good	1476	v6
A0A2R8YFM6	66.28	64.38	27.38	98.12	36.9	10.5	15.2	37.4	Medium	1488	v6
A0A2R8YFR7	46.87	33.06	22.61	97.94	18.7	5.8	2.3	73.2	Poor	11541	v6
A0A2U3TZM8	51.05	47.69	34.38	96.69	5.2	4.4	29.8	60.6	Medium	2029	v6
A0A2Z4LIS9	60.11	55.44	30.41	97.75	15.3	4.3	48.2	32.3	Medium	2097	v6
A0A376A8Z9	86.61	94.62	40.41	98.19	70.5	11.1	10.3	8.1	Good	1833	v6
A0A3B3IRQ3	33.47	33.44	23.39	41.62	0.0	0.0	0.0	100.0	Poor	888	v6
A0A3B3IRS2	50.57	52.28	30.91	59.25	0.0	0.0	60.9	39.1	Medium	747	v6
A0A3B3IRV3	96.59	97.25	83.12	98.62	97.8	2.2	0.0	0.0	Excellent	1428	v6
A0A3B3IS91	40.89	38.72	27.25	69.38	0.0	0.0	16.5	83.5	Poor	1799	v6
A0A3B3IT33	87.11	91.94	44.53	98.44	60.5	29.1	6.7	3.7	Good	3711	v6
A0A3B3IT45	87.55	90.12	33.56	98.12	51.9	42.6	4.1	1.4	Good	2446	v6
A0A3B3IT52	68.38	59.66	36.91	97.62	31.9	14.7	21.7	31.7	Medium	1730	v6
A0A3B3IU46	61.82	51.72	34.06	95.69	26.8	7.9	18.0	47.2	Medium	1021	v6
A0A3B3IU63	77.18	85.44	43.69	96.94	42.0	19.4	32.0	6.6	Good	1234	v6
A0A411D538	68.57	68.5	44.06	90.0	1.3	42.4	46.7	9.7	Medium	621	v6
A0A455ZAR2	36.45	36.22	25.33	45.81	0.0	0.0	0.0	100.0	Poor	664	v6
A0A494BZU2	74.04	78.25	46.69	86.81	0.0	71.5	25.5	2.9	Good	274	v6
A0A494BZU4	76.53	80.88	47.19	91.44	2.0	73.0	22.5	2.5	Good	1416	v6
A0A494C030	36.92	36.53	23.39	57.34	0.0	0.0	4.5	95.5	Poor	1874	v6
A0A494C071	51.03	46.69	19.06	91.81	0.5	21.9	21.5	56.0	Medium	15298	v6
A0A494C086	60.84	63.56	25.77	96.31	19.4	24.8	12.7	43.1	Medium	3393	v6
A0A494C0I6	87.27	87.19	55.88	96.31	36.1	60.7	3.2	0.0	Good	590	v6
A0A494C0N9	65.8	60.25	31.97	98.56	16.5	26.2	32.7	24.7	Medium	1711	v6
A0A494C0Y3	65.82	64.25	28.42	98.62	18.6	28.3	20.3	32.8	Medium	1706	v6
A0A494C0Z2	70.93	82.31	28.48	98.62	41.4	10.4	16.2	32.0	Good	2217	v6
A0A494C103	87.32	96.62	42.94	98.81	75.2	2.5	16.8	5.5	Good	1083	v6
A0A494C176	72.96	73.94	44.06	94.0	15.9	49.0	27.4	7.7	Good	504	v6
A0A494C191	70.95	82.88	31.28	98.06	42.9	9.0	17.2	30.9	Good	2215	v6
A0A494C1I1	63.04	57.53	41.78	96.5	14.6	11.3	56.3	17.7	Medium	908	v6
A0A494C1R9	73.39	88.12	30.17	98.38	44.3	16.5	10.9	28.3	Good	2510	v6
A0A499FJF3	77.94	86.0	27.78	97.81	39.6	28.4	19.6	12.4	Good	2134	v6
A0A539	90.31	95.25	56.12	98.38	77.4	9.0	13.6	0.0	Excellent	897	v6
A0A576	90.77	96.19	56.81	98.38	76.9	10.6	12.5	0.0	Excellent	903	v6
A0A577	89.77	95.69	54.59	98.25	76.5	7.3	16.2	0.0	Good	894	v6
A0A578	93.38	97.69	57.31	98.75	82.9	14.1	2.9	0.0	Excellent	885	v6
A0A584	89.21	95.94	49.41	98.62	77.7	4.8	16.6	0.9	Good	896	v6
A0A589	90.92	95.69	57.09	98.5	77.7	10.9	11.4	0.0	Excellent	894	v6
A0A590UJ96	35.23	34.31	25.06	79.38	0.0	1.1	1.7	97.2	Poor	8326	v6
A0A590UK24	67.26	64.69	45.84	89.88	0.0	25.9	71.6	2.4	Medium	737	v6
A0A590UK83	72.71	71.0	46.28	97.0	23.3	29.8	45.5	1.4	Good	563	v6
A0A597	93.18	97.81	52.59	98.88	83.7	7.4	8.9	0.0	Excellent	884	v6
A0A599	92.92	97.94	50.75	98.81	83.8	5.8	10.4	0.0	Excellent	885	v6
A0A5A2	92.42	97.69	50.91	98.75	82.5	6.9	10.6	0.0	Excellent	898	v6
A0A5A6	88.72	96.12	46.91	98.56	77.7	4.2	17.3	0.9	Good	914	v6
A0A5B0	90.91	97.0	56.47	98.69	80.0	3.5	16.5	0.0	Excellent	904	v6
A0A5B6	90.38	97.0	54.97	98.81	79.4	3.5	17.2	0.0	Excellent	921	v6
A0A5B7	93.56	97.75	63.09	98.88	84.6	6.0	9.4	0.0	Excellent	852	v6
A0A5B9	94.11	96.88	50.66	98.81	85.9	11.4	2.6	0.0	Excellent	1408	v6
A0A5F9Z9Y6	94.22	96.0	53.09	98.44	88.7	10.6	0.7	0.0	Excellent	1537	v6
A0A5F9ZGZ6	45.01	44.62	31.0	63.41	0.0	0.0	17.8	82.2	Poor	3693	v6
A0A5F9ZH02	71.43	67.31	40.56	94.62	16.0	32.4	47.9	3.7	Good	562	v6
A0A5F9ZH88	94.51	96.12	52.03	98.56	89.7	8.9	1.4	0.0	Excellent	1538	v6
A0A5F9ZHS0	57.86	59.28	45.12	67.25	0.0	0.0	95.8	4.2	Medium	456	v6
A0A5F9ZHS7	59.84	50.06	33.66	98.56	20.4	8.2	22.0	49.4	Medium	2180	v6
A0A5K1VDZ0	77.44	92.06	31.39	98.06	54.4	14.2	9.3	22.2	Good	2586	v6
A0A669KAW2	79.67	85.38	44.91	97.06	43.5	28.4	22.6	5.5	Good	363	v6
A0A669KB60	75.59	75.12	59.5	86.31	0.0	88.3	11.7	0.0	Good	266	v6
A0A6I8PU40	43.33	43.69	26.53	57.31	0.0	0.0	25.2	74.8	Poor	1134	v6
A0A6Q8PFC9	57.6	57.34	46.91	66.81	0.0	0.0	94.7	5.3	Medium	412	v6
A0A6Q8PFD8	49.21	50.19	37.47	57.22	0.0	0.0	53.1	46.9	Poor	326	v6
A0A6Q8PFQ6	81.99	85.0	55.72	93.75	20.5	75.4	4.1	0.0	Good	122	v6
A0A6Q8PGL7	39.08	39.25	25.42	57.06	0.0	0.0	5.4	94.6	Poor	1043	v6
A0A6Q8PGS0	62.6	59.03	40.88	87.44	0.0	21.1	74.0	4.9	Medium	677	v6
A0A6Q8PGZ7	87.6	87.81	70.62	94.44	37.7	62.3	0.0	0.0	Good	260	v6
A0A6Q8PH20	59.17	53.03	31.25	96.38	5.9	28.4	19.1	46.7	Medium	5670	v6
A0A6Q8PHA8	80.49	82.31	59.0	93.81	18.0	68.3	13.8	0.0	Good	167	v6
A0A6Q8PHR7	60.93	62.44	37.91	77.19	0.0	22.4	61.4	16.2	Medium	308	v6
A0A6Q8PHS2	57.94	58.5	42.69	65.88	0.0	0.0	95.6	4.4	Medium	523	v6
A0A7I2V2S6	71.32	66.12	36.84	97.31	33.1	14.8	35.3	16.8	Good	465	v6
A0A7I2V3R4	64.2	62.16	32.0	93.62	6.5	33.9	30.1	29.6	Medium	2434	v6
A0A7I2V4U8	78.25	83.62	51.94	90.38	4.0	68.2	27.8	0.0	Good	223	v6
A0A7I2V6D3	83.25	87.44	49.88	93.31	37.9	50.0	8.4	3.7	Good	190	v6
A0A7L8Y648	63.87	62.03	47.78	85.75	0.0	28.1	69.5	2.3	Medium	384	v6
A0A7P0TAN4	66.48	82.0	18.08	94.19	11.7	50.0	6.7	31.7	Medium	5199	v6
A0A7P0TBJ1	68.8	68.56	30.75	98.5	20.2	28.6	23.6	27.5	Medium	2110	v6
A0A804HI29	73.88	73.94	62.41	80.06	0.0	88.6	11.4	0.0	Good	236	v6
A0A804HIB5	79.76	78.94	64.31	88.81	0.0	94.1	5.9	0.0	Good	256	v6
A0A804HID5	74.08	80.69	47.78	88.31	0.0	61.0	35.2	3.8	Good	210	v6
A0A804HJP8	70.69	71.0	59.78	79.25	0.0	61.2	38.8	0.0	Good	188	v6
A0A804HLA8	89.0	93.38	57.22	98.38	65.0	24.2	10.8	0.0	Good	508	v6
A0A8I5KQE6	79.22	93.06	30.73	97.5	63.3	11.2	3.0	22.5	Good	2322	v6
A0A8I5KTY6	87.33	95.25	33.72	98.06	78.0	4.9	8.5	8.6	Good	2177	v6
A0A8I5KW96	91.12	93.88	36.19	98.31	69.1	28.7	1.8	0.4	Excellent	1779	v6
A0A8I5KXM2	36.25	34.44	22.83	58.19	0.0	0.0	7.9	92.1	Poor	1108	v6
A0A8I5KY20	78.69	96.69	33.84	98.94	58.0	3.9	13.8	24.3	Good	2014	v6
