map_id	canonical_uniprot_id	isoform_uniprot_id	boundary_class	relation_type	mapping_scope	sequence_status_class	source	source_version	fetch_date
A1A5C7|A1A5C7-2	A1A5C7	A1A5C7-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5C7|A1A5C7-3	A1A5C7	A1A5C7-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5C7|A1A5C7-4	A1A5C7	A1A5C7-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5D9|A1A5D9-1	A1A5D9	A1A5D9-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5D9|A1A5D9-2	A1A5D9	A1A5D9-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KXE4|A1KXE4-1	A1KXE4	A1KXE4-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KXE4|A1KXE4-2	A1KXE4	A1KXE4-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KZ92|A1KZ92-1	A1KZ92	A1KZ92-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KZ92|A1KZ92-2	A1KZ92	A1KZ92-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KZ92|A1KZ92-3	A1KZ92	A1KZ92-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L170|A1L170-1	A1L170	A1L170-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L170|A1L170-2	A1L170	A1L170-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L390|A1L390-1	A1L390	A1L390-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L390|A1L390-2	A1L390	A1L390-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L390|A1L390-3	A1L390	A1L390-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4H1|A1L4H1-1	A1L4H1	A1L4H1-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4H1|A1L4H1-2	A1L4H1	A1L4H1-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4K1|A1L4K1-1	A1L4K1	A1L4K1-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4K1|A1L4K1-2	A1L4K1	A1L4K1-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-1	A1XBS5	A1XBS5-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-2	A1XBS5	A1XBS5-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-3	A1XBS5	A1XBS5-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-4	A1XBS5	A1XBS5-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-5	A1XBS5	A1XBS5-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1Z1Q3|A1Z1Q3-1	A1Z1Q3	A1Z1Q3-1	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1Z1Q3|A1Z1Q3-2	A1Z1Q3	A1Z1Q3-2	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1Z1Q3|A1Z1Q3-4	A1Z1Q3	A1Z1Q3-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1Z1Q3|A1Z1Q3-5	A1Z1Q3	A1Z1Q3-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1Z1Q3|A1Z1Q3-6	A1Z1Q3	A1Z1Q3-6	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A288|A2A288-1	A2A288	A2A288-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A288|A2A288-3	A2A288	A2A288-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A288|A2A288-4	A2A288	A2A288-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A2Y4|A2A2Y4-1	A2A2Y4	A2A2Y4-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A2Y4|A2A2Y4-2	A2A2Y4	A2A2Y4-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A2Y4|A2A2Y4-3	A2A2Y4	A2A2Y4-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A2Y4|A2A2Y4-4	A2A2Y4	A2A2Y4-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A2Y4|A2A2Y4-5	A2A2Y4	A2A2Y4-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A3K4|A2A3K4-1	A2A3K4	A2A3K4-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2A3K4|A2A3K4-2	A2A3K4	A2A3K4-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2AJT9|A2AJT9-1	A2AJT9	A2AJT9-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2AJT9|A2AJT9-2	A2AJT9	A2AJT9-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2AJT9|A2AJT9-3	A2AJT9	A2AJT9-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2IDD5|A2IDD5-1	A2IDD5	A2IDD5-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2IDD5|A2IDD5-2	A2IDD5	A2IDD5-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2IDD5|A2IDD5-3	A2IDD5	A2IDD5-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2IDD5|A2IDD5-4	A2IDD5	A2IDD5-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2IDD5|A2IDD5-5	A2IDD5	A2IDD5-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2IDD5|A2IDD5-6	A2IDD5	A2IDD5-6	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2PYH4|A2PYH4-1	A2PYH4	A2PYH4-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2PYH4|A2PYH4-2	A2PYH4	A2PYH4-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRH5|A2RRH5-1	A2RRH5	A2RRH5-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRH5|A2RRH5-2	A2RRH5	A2RRH5-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRH5|A2RRH5-3	A2RRH5	A2RRH5-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRH5|A2RRH5-4	A2RRH5	A2RRH5-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRL7|A2RRL7-1	A2RRL7	A2RRL7-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRL7|A2RRL7-2	A2RRL7	A2RRL7-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRL7|A2RRL7-3	A2RRL7	A2RRL7-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRL7|A2RRL7-4	A2RRL7	A2RRL7-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRP1|A2RRP1-1	A2RRP1	A2RRP1-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RRP1|A2RRP1-2	A2RRP1	A2RRP1-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTX5|A2RTX5-1	A2RTX5	A2RTX5-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTX5|A2RTX5-2	A2RTX5	A2RTX5-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTY3|A2RTY3-1	A2RTY3	A2RTY3-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTY3|A2RTY3-2	A2RTY3	A2RTY3-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTY3|A2RTY3-3	A2RTY3	A2RTY3-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTY3|A2RTY3-4	A2RTY3	A2RTY3-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RTY3|A2RTY3-5	A2RTY3	A2RTY3-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RU30|A2RU30-1	A2RU30	A2RU30-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RU30|A2RU30-2	A2RU30	A2RU30-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RU30|A2RU30-3	A2RU30	A2RU30-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RU49|A2RU49-1	A2RU49	A2RU49-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RU49|A2RU49-2	A2RU49	A2RU49-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RU49|A2RU49-3	A2RU49	A2RU49-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB1|A2RUB1-1	A2RUB1	A2RUB1-1	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB1|A2RUB1-2	A2RUB1	A2RUB1-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB1|A2RUB1-4	A2RUB1	A2RUB1-4	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB1|A2RUB1-5	A2RUB1	A2RUB1-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB6|A2RUB6-1	A2RUB6	A2RUB6-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB6|A2RUB6-2	A2RUB6	A2RUB6-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB6|A2RUB6-3	A2RUB6	A2RUB6-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUB6|A2RUB6-4	A2RUB6	A2RUB6-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUC4|A2RUC4-1	A2RUC4	A2RUC4-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUC4|A2RUC4-2	A2RUC4	A2RUC4-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUH7|A2RUH7-1	A2RUH7	A2RUH7-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUH7|A2RUH7-2	A2RUH7	A2RUH7-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUR9|A2RUR9-1	A2RUR9	A2RUR9-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUR9|A2RUR9-2	A2RUR9	A2RUR9-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUR9|A2RUR9-3	A2RUR9	A2RUR9-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUS2|A2RUS2-1	A2RUS2	A2RUS2-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUS2|A2RUS2-2	A2RUS2	A2RUS2-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUS2|A2RUS2-3	A2RUS2	A2RUS2-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2RUS2|A2RUS2-4	A2RUS2	A2RUS2-4	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2VDF0|A2VDF0-1	A2VDF0	A2VDF0-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2VDF0|A2VDF0-2	A2VDF0	A2VDF0-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2VDJ0|A2VDJ0-1	A2VDJ0	A2VDJ0-1	canonical	canonical_displayed	self_accession	displayed	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2VDJ0|A2VDJ0-2	A2VDJ0	A2VDJ0-2	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2VDJ0|A2VDJ0-3	A2VDJ0	A2VDJ0-3	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A2VDJ0|A2VDJ0-5	A2VDJ0	A2VDJ0-5	isoform	canonical_isoform	self_accession	variant_vsp	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
