isoform_record_id	canonical_uniprot_id	isoform_uniprot_id	boundary_class	boundary_reason	mapping_scope	relation_type	event_types	named_isoforms_declared	isoform_name_token	isoform_synonyms	isoid_raw	sequence_status_raw	sequence_status_class	is_displayed_sequence	isoform_block_raw	source	source_version	fetch_date
A0MZ66|A0MZ66-3	A0MZ66	A0MZ66-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	8	3		A0MZ66-3	VSP_027053	variant_vsp	FALSE	Name=3; IsoId=A0MZ66-3; Sequence=VSP_027053;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0MZ66|A0MZ66-4	A0MZ66	A0MZ66-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	8	4		A0MZ66-4	VSP_027052	variant_vsp	FALSE	Name=4; IsoId=A0MZ66-4; Sequence=VSP_027052;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0MZ66|A0MZ66-5	A0MZ66	A0MZ66-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	8	5		A0MZ66-5	VSP_036498	variant_vsp	FALSE	Name=5; IsoId=A0MZ66-5; Sequence=VSP_036498;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0MZ66|A0MZ66-6	A0MZ66	A0MZ66-6	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	8	6		A0MZ66-6	VSP_036499	variant_vsp	FALSE	Name=6; IsoId=A0MZ66-6; Sequence=VSP_036499;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0MZ66|A0MZ66-7	A0MZ66	A0MZ66-7	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	8	7		A0MZ66-7	VSP_036497	variant_vsp	FALSE	Name=7; IsoId=A0MZ66-7; Sequence=VSP_036497;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0MZ66|A0MZ66-8	A0MZ66	A0MZ66-8	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	8	8		A0MZ66-8	VSP_036498, VSP_027052	variant_vsp	FALSE	Name=8; IsoId=A0MZ66-8; Sequence=VSP_036498, VSP_027052;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PG75|A0PG75-1	A0PG75	A0PG75-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A0PG75-1	Displayed	displayed	TRUE	Name=1; IsoId=A0PG75-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PG75|A0PG75-2	A0PG75	A0PG75-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A0PG75-2	VSP_054160	variant_vsp	FALSE	Name=2; IsoId=A0PG75-2; Sequence=VSP_054160;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJE2|A0PJE2-1	A0PJE2	A0PJE2-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1		A0PJE2-1	Displayed	displayed	TRUE	Name=1; IsoId=A0PJE2-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJE2|A0PJE2-2	A0PJE2	A0PJE2-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2		A0PJE2-2	VSP_029724, VSP_029726, VSP_029727	variant_vsp	FALSE	Name=2; IsoId=A0PJE2-2; Sequence=VSP_029724, VSP_029726, VSP_029727;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJE2|A0PJE2-3	A0PJE2	A0PJE2-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		A0PJE2-3	VSP_029724, VSP_029725	variant_vsp	FALSE	Name=3; IsoId=A0PJE2-3; Sequence=VSP_029724, VSP_029725;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJE2|A0PJE2-4	A0PJE2	A0PJE2-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		A0PJE2-4	VSP_029724	variant_vsp	FALSE	Name=4; IsoId=A0PJE2-4; Sequence=VSP_029724;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJK1|A0PJK1-1	A0PJK1	A0PJK1-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1	IF2	A0PJK1-1	Displayed	displayed	TRUE	Name=1; Synonyms=IF2; IsoId=A0PJK1-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJK1|A0PJK1-2	A0PJK1	A0PJK1-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2	IF3	A0PJK1-2	VSP_029417	variant_vsp	FALSE	Name=2; Synonyms=IF3; IsoId=A0PJK1-2; Sequence=VSP_029417;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJK1|A0PJK1-3	A0PJK1	A0PJK1-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3		A0PJK1-3	VSP_029416, VSP_029417, VSP_029418, VSP_029419	variant_vsp	FALSE	Name=3; IsoId=A0PJK1-3; Sequence=VSP_029416, VSP_029417, VSP_029418, VSP_029419;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJK1|A0PJK1-4	A0PJK1	A0PJK1-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4	IF1	A0PJK1-4	VSP_029418	variant_vsp	FALSE	Name=4; Synonyms=IF1; IsoId=A0PJK1-4; Sequence=VSP_029418;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJK1|A0PJK1-5	A0PJK1	A0PJK1-5	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	5	IF4	A0PJK1-5	VSP_045061	variant_vsp	FALSE	Name=5; Synonyms=IF4; IsoId=A0PJK1-5; Sequence=VSP_045061;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJY2|A0PJY2-1	A0PJY2	A0PJY2-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		A0PJY2-1	Displayed	displayed	TRUE	Name=1; IsoId=A0PJY2-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJY2|A0PJY2-2	A0PJY2	A0PJY2-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		A0PJY2-2	VSP_026732	variant_vsp	FALSE	Name=2; IsoId=A0PJY2-2; Sequence=VSP_026732;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PJY2|A0PJY2-3	A0PJY2	A0PJY2-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		A0PJY2-3	VSP_026733	variant_vsp	FALSE	Name=3; IsoId=A0PJY2-3; Sequence=VSP_026733;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PK05|A0PK05-1	A0PK05	A0PK05-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A0PK05-1	Displayed	displayed	TRUE	Name=1; IsoId=A0PK05-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A0PK05|A0PK05-2	A0PK05	A0PK05-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A0PK05-2	VSP_031343	variant_vsp	FALSE	Name=2; IsoId=A0PK05-2; Sequence=VSP_031343;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4V9|A1A4V9-1	A1A4V9	A1A4V9-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1		A1A4V9-1	Displayed	displayed	TRUE	Name=1; IsoId=A1A4V9-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4V9|A1A4V9-2	A1A4V9	A1A4V9-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2		A1A4V9-2	VSP_031808	variant_vsp	FALSE	Name=2; IsoId=A1A4V9-2; Sequence=VSP_031808;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4V9|A1A4V9-3	A1A4V9	A1A4V9-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		A1A4V9-3	VSP_031807	variant_vsp	FALSE	Name=3; IsoId=A1A4V9-3; Sequence=VSP_031807;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4V9|A1A4V9-4	A1A4V9	A1A4V9-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		A1A4V9-4	VSP_045828, VSP_045829	variant_vsp	FALSE	Name=4; IsoId=A1A4V9-4; Sequence=VSP_045828, VSP_045829;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4Y4|A1A4Y4-1	A1A4Y4	A1A4Y4-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	IRGMa {ECO:0000303|PubMed:21102437}		A1A4Y4-1	Displayed	displayed	TRUE	Name=IRGMa {ECO:0000303|PubMed:21102437}; IsoId=A1A4Y4-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4Y4|A1A4Y4-2	A1A4Y4	A1A4Y4-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	IRGMb {ECO:0000303|PubMed:21102437}		A1A4Y4-2	VSP_061869	variant_vsp	FALSE	Name=IRGMb {ECO:0000303|PubMed:21102437}; IsoId=A1A4Y4-2; Sequence=VSP_061869;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4Y4|A1A4Y4-3	A1A4Y4	A1A4Y4-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	IRGMc {ECO:0000303|PubMed:21102437}	IRGMe {ECO:0000303|PubMed:21102437}	A1A4Y4-3	VSP_061870	variant_vsp	FALSE	Name=IRGMc {ECO:0000303|PubMed:21102437}; Synonyms=IRGMe {ECO:0000303|PubMed:21102437}; IsoId=A1A4Y4-3; Sequence=VSP_061870;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A4Y4|A1A4Y4-4	A1A4Y4	A1A4Y4-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	IRGMd {ECO:0000303|PubMed:21102437}		A1A4Y4-4	VSP_061871	variant_vsp	FALSE	Name=IRGMd {ECO:0000303|PubMed:21102437}; IsoId=A1A4Y4-4; Sequence=VSP_061871;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A519|A1A519-1	A1A519	A1A519-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1		A1A519-1	Displayed	displayed	TRUE	Name=1; IsoId=A1A519-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A519|A1A519-2	A1A519	A1A519-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2		A1A519-2	VSP_032557	variant_vsp	FALSE	Name=2; IsoId=A1A519-2; Sequence=VSP_032557;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A519|A1A519-3	A1A519	A1A519-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		A1A519-3	VSP_032556, VSP_032557	variant_vsp	FALSE	Name=3; IsoId=A1A519-3; Sequence=VSP_032556, VSP_032557;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A519|A1A519-4	A1A519	A1A519-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		A1A519-4	VSP_035475, VSP_035476, VSP_035477	variant_vsp	FALSE	Name=4; IsoId=A1A519-4; Sequence=VSP_035475, VSP_035476, VSP_035477;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5B4|A1A5B4-1	A1A5B4	A1A5B4-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		A1A5B4-1	Displayed	displayed	TRUE	Name=1; IsoId=A1A5B4-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5B4|A1A5B4-2	A1A5B4	A1A5B4-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		A1A5B4-2	VSP_036489, VSP_036492	variant_vsp	FALSE	Name=2; IsoId=A1A5B4-2; Sequence=VSP_036489, VSP_036492;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5B4|A1A5B4-3	A1A5B4	A1A5B4-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		A1A5B4-3	VSP_036490, VSP_036491	variant_vsp	FALSE	Name=3; IsoId=A1A5B4-3; Sequence=VSP_036490, VSP_036491;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5C7|A1A5C7-1	A1A5C7	A1A5C7-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	4	1		A1A5C7-1	Displayed	displayed	TRUE	Name=1; IsoId=A1A5C7-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5C7|A1A5C7-2	A1A5C7	A1A5C7-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	2		A1A5C7-2	VSP_028954	variant_vsp	FALSE	Name=2; IsoId=A1A5C7-2; Sequence=VSP_028954;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5C7|A1A5C7-3	A1A5C7	A1A5C7-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	3		A1A5C7-3	VSP_028955	variant_vsp	FALSE	Name=3; IsoId=A1A5C7-3; Sequence=VSP_028955;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5C7|A1A5C7-4	A1A5C7	A1A5C7-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	4	4		A1A5C7-4	VSP_028956	variant_vsp	FALSE	Name=4; IsoId=A1A5C7-4; Sequence=VSP_028956;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5D9|A1A5D9-1	A1A5D9	A1A5D9-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A1A5D9-1	Displayed	displayed	TRUE	Name=1; IsoId=A1A5D9-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1A5D9|A1A5D9-2	A1A5D9	A1A5D9-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A1A5D9-2	VSP_027976	variant_vsp	FALSE	Name=2; IsoId=A1A5D9-2; Sequence=VSP_027976;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KXE4|A1KXE4-1	A1KXE4	A1KXE4-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A1KXE4-1	Displayed	displayed	TRUE	Name=1; IsoId=A1KXE4-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KXE4|A1KXE4-2	A1KXE4	A1KXE4-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A1KXE4-2	VSP_032508	variant_vsp	FALSE	Name=2; IsoId=A1KXE4-2; Sequence=VSP_032508;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KZ92|A1KZ92-1	A1KZ92	A1KZ92-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		A1KZ92-1	Displayed	displayed	TRUE	Name=1; IsoId=A1KZ92-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KZ92|A1KZ92-2	A1KZ92	A1KZ92-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		A1KZ92-2	VSP_033070, VSP_033071	variant_vsp	FALSE	Name=2; IsoId=A1KZ92-2; Sequence=VSP_033070, VSP_033071;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1KZ92|A1KZ92-3	A1KZ92	A1KZ92-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	PMR1		A1KZ92-3	VSP_044240, VSP_044241	variant_vsp	FALSE	Name=PMR1; IsoId=A1KZ92-3; Sequence=VSP_044240, VSP_044241;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L170|A1L170-1	A1L170	A1L170-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A1L170-1	Displayed	displayed	TRUE	Name=1; IsoId=A1L170-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L170|A1L170-2	A1L170	A1L170-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A1L170-2	VSP_040791	variant_vsp	FALSE	Name=2; IsoId=A1L170-2; Sequence=VSP_040791;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L390|A1L390-1	A1L390	A1L390-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	3	1		A1L390-1	Displayed	displayed	TRUE	Name=1; IsoId=A1L390-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L390|A1L390-2	A1L390	A1L390-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	2		A1L390-2	VSP_028533, VSP_041513	variant_vsp	FALSE	Name=2; IsoId=A1L390-2; Sequence=VSP_028533, VSP_041513;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L390|A1L390-3	A1L390	A1L390-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	3	3		A1L390-3	VSP_028534	variant_vsp	FALSE	Name=3; IsoId=A1L390-3; Sequence=VSP_028534;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4H1|A1L4H1-1	A1L4H1	A1L4H1-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A1L4H1-1	Displayed	displayed	TRUE	Name=1; IsoId=A1L4H1-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4H1|A1L4H1-2	A1L4H1	A1L4H1-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A1L4H1-2	VSP_040792, VSP_040793	variant_vsp	FALSE	Name=2; IsoId=A1L4H1-2; Sequence=VSP_040792, VSP_040793;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4K1|A1L4K1-1	A1L4K1	A1L4K1-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	2	1		A1L4K1-1	Displayed	displayed	TRUE	Name=1; IsoId=A1L4K1-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1L4K1|A1L4K1-2	A1L4K1	A1L4K1-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	2	2		A1L4K1-2	VSP_054600	variant_vsp	FALSE	Name=2; IsoId=A1L4K1-2; Sequence=VSP_054600;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-1	A1XBS5	A1XBS5-1	canonical	sequence_status_displayed	self_accession	canonical_displayed	Alternative splicing	5	1	FAM92A1-289 {ECO:0000303|PubMed:17646714}	A1XBS5-1	Displayed	displayed	TRUE	Name=1; Synonyms=FAM92A1-289 {ECO:0000303|PubMed:17646714}; IsoId=A1XBS5-1; Sequence=Displayed;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-2	A1XBS5	A1XBS5-2	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	2	FAM92A1-251 {ECO:0000303|PubMed:17646714}	A1XBS5-2	VSP_025294	variant_vsp	FALSE	Name=2; Synonyms=FAM92A1-251 {ECO:0000303|PubMed:17646714}; IsoId=A1XBS5-2; Sequence=VSP_025294;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-3	A1XBS5	A1XBS5-3	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	3		A1XBS5-3	VSP_025296	variant_vsp	FALSE	Name=3; IsoId=A1XBS5-3; Sequence=VSP_025296;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
A1XBS5|A1XBS5-4	A1XBS5	A1XBS5-4	isoform	sequence_status_non_displayed	self_accession	canonical_isoform	Alternative splicing	5	4		A1XBS5-4	VSP_025295	variant_vsp	FALSE	Name=4; IsoId=A1XBS5-4; Sequence=VSP_025295;	UniProtKB/Swiss-Prot	v6_clean|UniProt:max_date_modified=2025-06-18|AlphaFold:v6|STRING:STRING_v12.0|HGNC:snapshot_2025-10	2025-10-26
